financial_year,council,population,premises_residential,premises_with_garbage_service_residential,garbage_service_frequency,garbage_collected_total_tonnes,kerbside_organics_premises_residential,kerbside_organics_bin_frequency,kerbside_organics_fogo_included,kerbside_organics_collected_tonnes,Year,Estimated resident population (no.),Population density (persons/km2),Estimated resident population - males (no.),Estimated resident population - females (no.),Median age - males (years),Median age - females (years),Median age - persons (years),Working age population (aged 15-64 years) (no.),Working age population (aged 15-64 years) (%),Males - 0-4 years (no.),Males - 5-9 years (no.),Males - 10-14 years (no.),Males - 15-19 years (no.),Males - 20-24 years (no.),Males - 25-29 years (no.),Males - 30-34 years (no.),Males - 35-39 years (no.),Males - 40-44 years (no.),Males - 45-49 years (no.),Males - 50-54 years (no.),Males - 55-59 years (no.),Males - 60-64 years (no.),Males - 65-69 years (no.),Males - 70-74 years (no.),Males - 75-79 years (no.),Males - 80-84 years (no.),Males - 85 and over (no.),Males - 0-4 years (%),Males - 5-9 years (%),Males - 10-14 years (%),Males - 15-19 years (%),Males - 20-24 years (%),Males - 25-29 years (%),Males - 30-34 years (%),Males - 35-39 years (%),Males - 40-44 years (%),Males - 45-49 years (%),Males - 50-54 years (%),Males - 55-59 years (%),Males - 60-64 years (%),Males - 65-69 years (%),Males - 70-74 years (%),Males - 75-79 years (%),Males - 80-84 years (%),Males - 85 and over (%),Females - 0-4 years (no.),Females - 5-9 years (no.),Females - 10-14 years (no.),Females - 15-19 years (no.),Females - 20-24 years (no.),Females - 25-29 years (no.),Females - 30-34 years (no.),Females - 35-39 years (no.),Females - 40-44 years (no.),Females - 45-49 years (no.),Females - 50-54 years (no.),Females - 55-59 years (no.),Females - 60-64 years (no.),Females - 65-69 years (no.),Females - 70-74 years (no.),Females - 75-79 years (no.),Females - 80-84 years (no.),Females - 85 and over (no.),Females - 0-4 years (%),Females - 5-9 years (%),Females - 10-14 years (%),Females - 15-19 years (%),Females - 20-24 years (%),Females - 25-29 years (%),Females - 30-34 years (%),Females - 35-39 years (%),Females - 40-44 years (%),Females - 45-49 years (%),Females - 50-54 years (%),Females - 55-59 years (%),Females - 60-64 years (%),Females - 65-69 years (%),Females - 70-74 years (%),Females - 75-79 years (%),Females - 80-84 years (%),Females - 85 and over (%),Persons - 0-4 years (no.),Persons - 5-9 years (no.),Persons - 10-14 years (no.),Persons - 15-19 years (no.),Persons - 20-24 years (no.),Persons - 25-29 years (no.),Persons - 30-34 years (no.),Persons - 35-39 years (no.),Persons - 40-44 years (no.),Persons - 45-49 years (no.),Persons - 50-54 years (no.),Persons - 55-59 years (no.),Persons - 60-64 years (no.),Persons - 65-69 years (no.),Persons - 70-74 years (no.),Persons - 75-79 years (no.),Persons - 80-84 years (no.),Persons - 85 and over (no.),Persons - 0-4 years (%),Persons - 5-9 years (%),Persons - 10-14 years (%),Persons - 15-19 years (%),Persons - 20-24 years (%),Persons - 25-29 years (%),Persons - 30-34 years (%),Persons - 35-39 years (%),Persons - 40-44 years (%),Persons - 45-49 years (%),Persons - 50-54 years (%),Persons - 55-59 years (%),Persons - 60-64 years (%),Persons - 65-69 years (%),Persons - 70-74 years (%),Persons - 75-79 years (%),Persons - 80-84 years (%),Persons - 85 and over (%),Births (no.),Total fertility rate (births per female) (rate),Deaths (no.),"Standardised death rate (per 1,000 people) (rate)",Internal arrivals (no.),Internal departures (no.),Net internal migration (no.),Overseas arrivals (no.),Overseas departures (no.),Net overseas migration (no.),Aboriginal and Torres Strait Islander Peoples (no.),Aboriginal and Torres Strait Islander Peoples (%),Born in Oceania and Antarctica (excluding Australia) (%),Born in North-West Europe (%),Born in Southern and Eastern Europe (%),Born in North Africa and the Middle East (%),Born in South-East Asia (%),Born in North-East Asia (%),Born in Southern and Central Asia (%),Born in Americas (%),Born in Sub-Saharan Africa (%),Total born overseas (no.),Total born overseas (%),Buddhism (%),Christianity (%),Hinduism (%),Islam (%),Judaism (%),Other religions (%),"Secular beliefs, other spiritual beliefs or no religion (%)",Religious affiliation inadequately described or not stated (%),Australian citizen (no.),Not an Australian citizen (no.),Australian citizenship not stated (no.),Australian citizen (%),Not an Australian citizen (%),Australian citizenship not stated (%),Speaks a language other than English at home (no.),Speaks a language other than English at home (%),Currently serving in the Australian Defence Force (no.),Previously served in the Australian Defence Force (no.),Currently serving in the Australian Defence Force (%),Previously served in the Australian Defence Force (%),Code,year_of_income,Employee income earners (no.),Employee income earners - median age (years),Total employee income ($m),Median employee income ($),Mean employee income ($),Employee income as main source of income (%),Own unincorporated business income earners (no.),Own unincorporated business income earners - median age (years),Total own unincorporated business income ($m),Median own unincorporated business income ($),Mean own unincorporated business income ($),Own unincorporated business income as main source of income (%),Investment income earners (no.),Investment income earners - median age (years),Total investment income ($m),Median investment income ($),Mean investment income ($),Investment income as main source of income (%),Superannuation and annuity income earners (no.),Superannuation and annuity income earners - median age (years),Total superannuation and annuity income ($m),Median superannuation and annuity income ($),Mean superannuation and annuity income ($),Superannuation and annuity income as main source of income (%),Total income earners (excl. Government pensions and allowances) (no.),Total income earners (excl. Government pensions and allowances) - median age (years),Total income (excl. Government pensions and allowances) ($m),Median total income (excl. Government pensions and allowances) ($),Mean total income (excl. Government pensions and allowances) ($),Total income (excl. Government pensions and allowances) - p80/P20 ratio,Total income (excl. Government pensions and allowances) - p80/P50 ratio,Total income (excl. Government pensions and allowances) - p20/P50 ratio,Total income (excl. Government pensions and allowances) - p10/P50 ratio,Total income (excl. Government pensions and allowances) - gini coefficient,Total income (excl. Government pensions and allowances) - income share of top 1% of earners,Total income (excl. Government pensions and allowances) - income share of top 5% of earners,Total income (excl. Government pensions and allowances) - income share of top 10% of earners,Total income (excl. Government pensions and allowances) - lowest Quartile (%),Total income (excl. Government pensions and allowances) - second Quartile (%),Total income (excl. Government pensions and allowances) - third Quartile (%),Total income (excl. Government pensions and allowances) - highest Quartile (%),Persons who reported gross capital gains (no.),Total value of gross capital gains ($m),Median value of gross capital gains ($),Mean value of gross capital gains ($),Age pension - Department of Veterans' Affairs (no.),Service pension - Department of Veterans' Affairs (no.),Income support supplement - Department of Veterans' Affairs (no.)
2018-2019,ALPINE SHIRE COUNCIL,12730.0,7085,5368,Weekly,2204.0,,,,,2021,"13,166",2.7,"6,553","6,613",48.2,49.4,48.8,"7,751",58.9,290,361,417,350,279,335,290,341,370,411,428,497,574,520,458,296,184,152,4.4,5.5,6.4,5.3,4.3,5.1,4.4,5.2,5.6,6.3,6.5,7.6,8.8,7.9,7.0,4.5,2.8,2.3,260,325,395,300,266,273,312,356,406,471,430,495,567,490,450,353,218,246,3.9,4.9,6.0,4.5,4.0,4.1,4.7,5.4,6.1,7.1,6.5,7.5,8.6,7.4,6.8,5.3,3.3,3.7,550,686,812,650,545,608,602,697,776,882,858,992,"1,141","1,010",908,649,402,398,4.2,5.2,6.2,4.9,4.1,4.6,4.6,5.3,5.9,6.7,6.5,7.5,8.7,7.7,6.9,4.9,3.1,3.0,109,1.58,134,5.6,928,773,155,18,32,-14,137,1.0,1.4,6.3,2.6,0.1,1.4,0.4,0.6,1.0,0.4,"1,878",14.2,0.6,40.9,0.5,0.2,0.1,0.5,48.5,8.7,"11,751",651,834,88.8,4.9,6.3,916,6.9,20,352,0.2,3.1,20110,2020,"6,490",44,325.4,"42,526","50,135",69.4,"1,903",53,27.6,"7,311","14,522",11.9,"5,569",52,47.6,332,"8,546",16.3,195,59,5.0,"18,089","25,893",1.5,"7,743",49,392.6,"41,010","50,698",5.49,1.93,0.35,0.12,0.472,6.3,18.9,30.4,31.1,30.1,22.9,15.9,595,17.5,"3,124","29,388",4,69,10
2019-2020,ALPINE SHIRE COUNCIL,12730.0,7333,6285,Weekly,2085.0,0.0,,,0.0,2021,"13,166",2.7,"6,553","6,613",48.2,49.4,48.8,"7,751",58.9,290,361,417,350,279,335,290,341,370,411,428,497,574,520,458,296,184,152,4.4,5.5,6.4,5.3,4.3,5.1,4.4,5.2,5.6,6.3,6.5,7.6,8.8,7.9,7.0,4.5,2.8,2.3,260,325,395,300,266,273,312,356,406,471,430,495,567,490,450,353,218,246,3.9,4.9,6.0,4.5,4.0,4.1,4.7,5.4,6.1,7.1,6.5,7.5,8.6,7.4,6.8,5.3,3.3,3.7,550,686,812,650,545,608,602,697,776,882,858,992,"1,141","1,010",908,649,402,398,4.2,5.2,6.2,4.9,4.1,4.6,4.6,5.3,5.9,6.7,6.5,7.5,8.7,7.7,6.9,4.9,3.1,3.0,109,1.58,134,5.6,928,773,155,18,32,-14,137,1.0,1.4,6.3,2.6,0.1,1.4,0.4,0.6,1.0,0.4,"1,878",14.2,0.6,40.9,0.5,0.2,0.1,0.5,48.5,8.7,"11,751",651,834,88.8,4.9,6.3,916,6.9,20,352,0.2,3.1,20110,2020,"6,490",44,325.4,"42,526","50,135",69.4,"1,903",53,27.6,"7,311","14,522",11.9,"5,569",52,47.6,332,"8,546",16.3,195,59,5.0,"18,089","25,893",1.5,"7,743",49,392.6,"41,010","50,698",5.49,1.93,0.35,0.12,0.472,6.3,18.9,30.4,31.1,30.1,22.9,15.9,595,17.5,"3,124","29,388",4,69,10
2020-2021,ALPINE SHIRE COUNCIL,12973.0,7409,6362,Weekly,2213.0,,,,,2021,"13,166",2.7,"6,553","6,613",48.2,49.4,48.8,"7,751",58.9,290,361,417,350,279,335,290,341,370,411,428,497,574,520,458,296,184,152,4.4,5.5,6.4,5.3,4.3,5.1,4.4,5.2,5.6,6.3,6.5,7.6,8.8,7.9,7.0,4.5,2.8,2.3,260,325,395,300,266,273,312,356,406,471,430,495,567,490,450,353,218,246,3.9,4.9,6.0,4.5,4.0,4.1,4.7,5.4,6.1,7.1,6.5,7.5,8.6,7.4,6.8,5.3,3.3,3.7,550,686,812,650,545,608,602,697,776,882,858,992,"1,141","1,010",908,649,402,398,4.2,5.2,6.2,4.9,4.1,4.6,4.6,5.3,5.9,6.7,6.5,7.5,8.7,7.7,6.9,4.9,3.1,3.0,109,1.58,134,5.6,928,773,155,18,32,-14,137,1.0,1.4,6.3,2.6,0.1,1.4,0.4,0.6,1.0,0.4,"1,878",14.2,0.6,40.9,0.5,0.2,0.1,0.5,48.5,8.7,"11,751",651,834,88.8,4.9,6.3,916,6.9,20,352,0.2,3.1,20110,2020,"6,490",44,325.4,"42,526","50,135",69.4,"1,903",53,27.6,"7,311","14,522",11.9,"5,569",52,47.6,332,"8,546",16.3,195,59,5.0,"18,089","25,893",1.5,"7,743",49,392.6,"41,010","50,698",5.49,1.93,0.35,0.12,0.472,6.3,18.9,30.4,31.1,30.1,22.9,15.9,595,17.5,"3,124","29,388",4,69,10
2021-2022,ALPINE SHIRE COUNCIL,13235.0,5384,4257,Weekly,2259.1,,,,,2021,"13,166",2.7,"6,553","6,613",48.2,49.4,48.8,"7,751",58.9,290,361,417,350,279,335,290,341,370,411,428,497,574,520,458,296,184,152,4.4,5.5,6.4,5.3,4.3,5.1,4.4,5.2,5.6,6.3,6.5,7.6,8.8,7.9,7.0,4.5,2.8,2.3,260,325,395,300,266,273,312,356,406,471,430,495,567,490,450,353,218,246,3.9,4.9,6.0,4.5,4.0,4.1,4.7,5.4,6.1,7.1,6.5,7.5,8.6,7.4,6.8,5.3,3.3,3.7,550,686,812,650,545,608,602,697,776,882,858,992,"1,141","1,010",908,649,402,398,4.2,5.2,6.2,4.9,4.1,4.6,4.6,5.3,5.9,6.7,6.5,7.5,8.7,7.7,6.9,4.9,3.1,3.0,109,1.58,134,5.6,928,773,155,18,32,-14,137,1.0,1.4,6.3,2.6,0.1,1.4,0.4,0.6,1.0,0.4,"1,878",14.2,0.6,40.9,0.5,0.2,0.1,0.5,48.5,8.7,"11,751",651,834,88.8,4.9,6.3,916,6.9,20,352,0.2,3.1,20110,2020,"6,490",44,325.4,"42,526","50,135",69.4,"1,903",53,27.6,"7,311","14,522",11.9,"5,569",52,47.6,332,"8,546",16.3,195,59,5.0,"18,089","25,893",1.5,"7,743",49,392.6,"41,010","50,698",5.49,1.93,0.35,0.12,0.472,6.3,18.9,30.4,31.1,30.1,22.9,15.9,595,17.5,"3,124","29,388",4,69,10
2022-2023,ALPINE SHIRE COUNCIL,13173.0,5338,6933,Weekly,2110.0,,,,,2021,"13,166",2.7,"6,553","6,613",48.2,49.4,48.8,"7,751",58.9,290,361,417,350,279,335,290,341,370,411,428,497,574,520,458,296,184,152,4.4,5.5,6.4,5.3,4.3,5.1,4.4,5.2,5.6,6.3,6.5,7.6,8.8,7.9,7.0,4.5,2.8,2.3,260,325,395,300,266,273,312,356,406,471,430,495,567,490,450,353,218,246,3.9,4.9,6.0,4.5,4.0,4.1,4.7,5.4,6.1,7.1,6.5,7.5,8.6,7.4,6.8,5.3,3.3,3.7,550,686,812,650,545,608,602,697,776,882,858,992,"1,141","1,010",908,649,402,398,4.2,5.2,6.2,4.9,4.1,4.6,4.6,5.3,5.9,6.7,6.5,7.5,8.7,7.7,6.9,4.9,3.1,3.0,109,1.58,134,5.6,928,773,155,18,32,-14,137,1.0,1.4,6.3,2.6,0.1,1.4,0.4,0.6,1.0,0.4,"1,878",14.2,0.6,40.9,0.5,0.2,0.1,0.5,48.5,8.7,"11,751",651,834,88.8,4.9,6.3,916,6.9,20,352,0.2,3.1,20110,2020,"6,490",44,325.4,"42,526","50,135",69.4,"1,903",53,27.6,"7,311","14,522",11.9,"5,569",52,47.6,332,"8,546",16.3,195,59,5.0,"18,089","25,893",1.5,"7,743",49,392.6,"41,010","50,698",5.49,1.93,0.35,0.12,0.472,6.3,18.9,30.4,31.1,30.1,22.9,15.9,595,17.5,"3,124","29,388",4,69,10
2018-2019,ARARAT RURAL CITY COUNCIL,11795.0,5612,4411,Weekly,2600.92,,,,,2021,"11,827",2.8,"6,278","5,549",45.1,47.4,46.2,"7,173",60.6,297,329,325,294,307,409,436,386,346,383,439,441,480,444,396,247,186,133,4.7,5.2,5.2,4.7,4.9,6.5,6.9,6.1,5.5,6.1,7.0,7.0,7.6,7.1,6.3,3.9,3.0,2.1,282,295,297,274,269,282,338,286,296,321,367,403,416,394,362,271,188,208,5.1,5.3,5.4,4.9,4.8,5.1,6.1,5.2,5.3,5.8,6.6,7.3,7.5,7.1,6.5,4.9,3.4,3.7,579,624,622,568,576,691,774,672,642,704,806,844,896,838,758,518,374,341,4.9,5.3,5.3,4.8,4.9,5.8,6.5,5.7,5.4,6.0,6.8,7.1,7.6,7.1,6.4,4.4,3.2,2.9,103,1.84,128,5.8,763,768,-5,16,28,-12,225,1.9,2.1,3.3,0.9,0.4,1.3,0.8,1.7,0.4,0.3,"1,342",11.3,0.5,38.4,0.7,0.7,0.1,0.5,44.6,14.5,"9,866",605,"1,410",83.0,5.1,11.9,595,5.0,3,280,-,2.8,20260,2020,"5,333",41,275.7,"46,711","51,689",73.4,"1,292",54,41.6,"11,861","32,222",11.0,"4,003",52,30.5,229,"7,631",14.0,141,56,3.7,"17,569","26,462",1.3,"6,209",47,341.3,"46,504","54,969",5.2,1.84,0.35,0.13,0.461,6.6,18.7,29.6,28.1,28.2,24.9,18.8,410,8.6,"1,795","20,866",-,29,35
2019-2020,ARARAT RURAL CITY COUNCIL,11845.0,5618,4433,Weekly,2796.96,,,,,2021,"11,827",2.8,"6,278","5,549",45.1,47.4,46.2,"7,173",60.6,297,329,325,294,307,409,436,386,346,383,439,441,480,444,396,247,186,133,4.7,5.2,5.2,4.7,4.9,6.5,6.9,6.1,5.5,6.1,7.0,7.0,7.6,7.1,6.3,3.9,3.0,2.1,282,295,297,274,269,282,338,286,296,321,367,403,416,394,362,271,188,208,5.1,5.3,5.4,4.9,4.8,5.1,6.1,5.2,5.3,5.8,6.6,7.3,7.5,7.1,6.5,4.9,3.4,3.7,579,624,622,568,576,691,774,672,642,704,806,844,896,838,758,518,374,341,4.9,5.3,5.3,4.8,4.9,5.8,6.5,5.7,5.4,6.0,6.8,7.1,7.6,7.1,6.4,4.4,3.2,2.9,103,1.84,128,5.8,763,768,-5,16,28,-12,225,1.9,2.1,3.3,0.9,0.4,1.3,0.8,1.7,0.4,0.3,"1,342",11.3,0.5,38.4,0.7,0.7,0.1,0.5,44.6,14.5,"9,866",605,"1,410",83.0,5.1,11.9,595,5.0,3,280,-,2.8,20260,2020,"5,333",41,275.7,"46,711","51,689",73.4,"1,292",54,41.6,"11,861","32,222",11.0,"4,003",52,30.5,229,"7,631",14.0,141,56,3.7,"17,569","26,462",1.3,"6,209",47,341.3,"46,504","54,969",5.2,1.84,0.35,0.13,0.461,6.6,18.7,29.6,28.1,28.2,24.9,18.8,410,8.6,"1,795","20,866",-,29,35
2020-2021,ARARAT RURAL CITY COUNCIL,11845.0,5628,4465,Weekly,3041.29,,,,,2021,"11,827",2.8,"6,278","5,549",45.1,47.4,46.2,"7,173",60.6,297,329,325,294,307,409,436,386,346,383,439,441,480,444,396,247,186,133,4.7,5.2,5.2,4.7,4.9,6.5,6.9,6.1,5.5,6.1,7.0,7.0,7.6,7.1,6.3,3.9,3.0,2.1,282,295,297,274,269,282,338,286,296,321,367,403,416,394,362,271,188,208,5.1,5.3,5.4,4.9,4.8,5.1,6.1,5.2,5.3,5.8,6.6,7.3,7.5,7.1,6.5,4.9,3.4,3.7,579,624,622,568,576,691,774,672,642,704,806,844,896,838,758,518,374,341,4.9,5.3,5.3,4.8,4.9,5.8,6.5,5.7,5.4,6.0,6.8,7.1,7.6,7.1,6.4,4.4,3.2,2.9,103,1.84,128,5.8,763,768,-5,16,28,-12,225,1.9,2.1,3.3,0.9,0.4,1.3,0.8,1.7,0.4,0.3,"1,342",11.3,0.5,38.4,0.7,0.7,0.1,0.5,44.6,14.5,"9,866",605,"1,410",83.0,5.1,11.9,595,5.0,3,280,-,2.8,20260,2020,"5,333",41,275.7,"46,711","51,689",73.4,"1,292",54,41.6,"11,861","32,222",11.0,"4,003",52,30.5,229,"7,631",14.0,141,56,3.7,"17,569","26,462",1.3,"6,209",47,341.3,"46,504","54,969",5.2,1.84,0.35,0.13,0.461,6.6,18.7,29.6,28.1,28.2,24.9,18.8,410,8.6,"1,795","20,866",-,29,35
2021-2022,ARARAT RURAL CITY COUNCIL,11821.0,4763,4284,Weekly,2985.91,0.0,Other,No,,2021,"11,827",2.8,"6,278","5,549",45.1,47.4,46.2,"7,173",60.6,297,329,325,294,307,409,436,386,346,383,439,441,480,444,396,247,186,133,4.7,5.2,5.2,4.7,4.9,6.5,6.9,6.1,5.5,6.1,7.0,7.0,7.6,7.1,6.3,3.9,3.0,2.1,282,295,297,274,269,282,338,286,296,321,367,403,416,394,362,271,188,208,5.1,5.3,5.4,4.9,4.8,5.1,6.1,5.2,5.3,5.8,6.6,7.3,7.5,7.1,6.5,4.9,3.4,3.7,579,624,622,568,576,691,774,672,642,704,806,844,896,838,758,518,374,341,4.9,5.3,5.3,4.8,4.9,5.8,6.5,5.7,5.4,6.0,6.8,7.1,7.6,7.1,6.4,4.4,3.2,2.9,103,1.84,128,5.8,763,768,-5,16,28,-12,225,1.9,2.1,3.3,0.9,0.4,1.3,0.8,1.7,0.4,0.3,"1,342",11.3,0.5,38.4,0.7,0.7,0.1,0.5,44.6,14.5,"9,866",605,"1,410",83.0,5.1,11.9,595,5.0,3,280,-,2.8,20260,2020,"5,333",41,275.7,"46,711","51,689",73.4,"1,292",54,41.6,"11,861","32,222",11.0,"4,003",52,30.5,229,"7,631",14.0,141,56,3.7,"17,569","26,462",1.3,"6,209",47,341.3,"46,504","54,969",5.2,1.84,0.35,0.13,0.461,6.6,18.7,29.6,28.1,28.2,24.9,18.8,410,8.6,"1,795","20,866",-,29,35
2022-2023,ARARAT RURAL CITY COUNCIL,11610.0,4358,4665,Weekly,2559.0,4358.0,Fortnightly,No,540.0,2021,"11,827",2.8,"6,278","5,549",45.1,47.4,46.2,"7,173",60.6,297,329,325,294,307,409,436,386,346,383,439,441,480,444,396,247,186,133,4.7,5.2,5.2,4.7,4.9,6.5,6.9,6.1,5.5,6.1,7.0,7.0,7.6,7.1,6.3,3.9,3.0,2.1,282,295,297,274,269,282,338,286,296,321,367,403,416,394,362,271,188,208,5.1,5.3,5.4,4.9,4.8,5.1,6.1,5.2,5.3,5.8,6.6,7.3,7.5,7.1,6.5,4.9,3.4,3.7,579,624,622,568,576,691,774,672,642,704,806,844,896,838,758,518,374,341,4.9,5.3,5.3,4.8,4.9,5.8,6.5,5.7,5.4,6.0,6.8,7.1,7.6,7.1,6.4,4.4,3.2,2.9,103,1.84,128,5.8,763,768,-5,16,28,-12,225,1.9,2.1,3.3,0.9,0.4,1.3,0.8,1.7,0.4,0.3,"1,342",11.3,0.5,38.4,0.7,0.7,0.1,0.5,44.6,14.5,"9,866",605,"1,410",83.0,5.1,11.9,595,5.0,3,280,-,2.8,20260,2020,"5,333",41,275.7,"46,711","51,689",73.4,"1,292",54,41.6,"11,861","32,222",11.0,"4,003",52,30.5,229,"7,631",14.0,141,56,3.7,"17,569","26,462",1.3,"6,209",47,341.3,"46,504","54,969",5.2,1.84,0.35,0.13,0.461,6.6,18.7,29.6,28.1,28.2,24.9,18.8,410,8.6,"1,795","20,866",-,29,35
2018-2019,BALLARAT CITY COUNCIL,107325.0,47314,45900,Weekly,19438.66,35389.0,Fortnightly,No,8885.22,2021,"113,504",153.6,"54,892","58,612",36.8,40.1,38.5,"70,941",62.5,"3,391","3,819","3,879","3,540","3,645","4,117","3,758","3,495","3,158","3,348","3,232","3,207","3,023","2,803","2,536","1,772","1,166","1,003",6.2,7.0,7.1,6.4,6.6,7.5,6.8,6.4,5.8,6.1,5.9,5.8,5.5,5.1,4.6,3.2,2.1,1.8,"3,348","3,529","3,648","3,431","3,682","4,075","3,776","3,762","3,619","3,627","3,516","3,467","3,463","3,272","2,984","2,146","1,459","1,808",5.7,6.0,6.2,5.9,6.3,7.0,6.4,6.4,6.2,6.2,6.0,5.9,5.9,5.6,5.1,3.7,2.5,3.1,"6,739","7,348","7,527","6,971","7,327","8,192","7,534","7,257","6,777","6,975","6,748","6,674","6,486","6,075","5,520","3,918","2,625","2,811",5.9,6.5,6.6,6.1,6.5,7.2,6.6,6.4,6.0,6.1,5.9,5.9,5.7,5.4,4.9,3.5,2.3,2.5,"1,358",1.70,928,5.9,"7,162","5,484","1,678",140,260,-120,"2,094",1.8,1.0,3.7,0.7,0.3,1.3,0.9,2.3,0.6,0.6,"12,846",11.3,0.8,42.0,1.2,0.7,-,1.0,48.0,6.4,"102,797","5,890","5,070",90.4,5.2,4.5,"7,976",7.0,111,"2,455",0.1,2.7,20570,2020,"55,362",39,"3,252.30","51,302","58,747",79.2,"7,582",46,177.2,"9,000","23,372",5.8,"40,660",45,379.4,101,"9,330",13.2,"1,350",58,33.3,"15,067","24,694",1.3,"61,059",42,"3,721.70","50,767","60,953",4.72,1.8,0.38,0.15,0.449,7.5,19.4,30.0,25.2,26.3,26.5,21.9,"4,290",158.7,"3,139","36,990",23,357,225
2019-2020,BALLARAT CITY COUNCIL,109505.0,48495,46768,Fortnightly,21884.82,37461.0,Fortnightly,No,10748.93,2021,"113,504",153.6,"54,892","58,612",36.8,40.1,38.5,"70,941",62.5,"3,391","3,819","3,879","3,540","3,645","4,117","3,758","3,495","3,158","3,348","3,232","3,207","3,023","2,803","2,536","1,772","1,166","1,003",6.2,7.0,7.1,6.4,6.6,7.5,6.8,6.4,5.8,6.1,5.9,5.8,5.5,5.1,4.6,3.2,2.1,1.8,"3,348","3,529","3,648","3,431","3,682","4,075","3,776","3,762","3,619","3,627","3,516","3,467","3,463","3,272","2,984","2,146","1,459","1,808",5.7,6.0,6.2,5.9,6.3,7.0,6.4,6.4,6.2,6.2,6.0,5.9,5.9,5.6,5.1,3.7,2.5,3.1,"6,739","7,348","7,527","6,971","7,327","8,192","7,534","7,257","6,777","6,975","6,748","6,674","6,486","6,075","5,520","3,918","2,625","2,811",5.9,6.5,6.6,6.1,6.5,7.2,6.6,6.4,6.0,6.1,5.9,5.9,5.7,5.4,4.9,3.5,2.3,2.5,"1,358",1.70,928,5.9,"7,162","5,484","1,678",140,260,-120,"2,094",1.8,1.0,3.7,0.7,0.3,1.3,0.9,2.3,0.6,0.6,"12,846",11.3,0.8,42.0,1.2,0.7,-,1.0,48.0,6.4,"102,797","5,890","5,070",90.4,5.2,4.5,"7,976",7.0,111,"2,455",0.1,2.7,20570,2020,"55,362",39,"3,252.30","51,302","58,747",79.2,"7,582",46,177.2,"9,000","23,372",5.8,"40,660",45,379.4,101,"9,330",13.2,"1,350",58,33.3,"15,067","24,694",1.3,"61,059",42,"3,721.70","50,767","60,953",4.72,1.8,0.38,0.15,0.449,7.5,19.4,30.0,25.2,26.3,26.5,21.9,"4,290",158.7,"3,139","36,990",23,357,225
2020-2021,BALLARAT CITY COUNCIL,111361.0,49645,47911,Weekly,23705.68,37964.0,Fortnightly,No,10253.59,2021,"113,504",153.6,"54,892","58,612",36.8,40.1,38.5,"70,941",62.5,"3,391","3,819","3,879","3,540","3,645","4,117","3,758","3,495","3,158","3,348","3,232","3,207","3,023","2,803","2,536","1,772","1,166","1,003",6.2,7.0,7.1,6.4,6.6,7.5,6.8,6.4,5.8,6.1,5.9,5.8,5.5,5.1,4.6,3.2,2.1,1.8,"3,348","3,529","3,648","3,431","3,682","4,075","3,776","3,762","3,619","3,627","3,516","3,467","3,463","3,272","2,984","2,146","1,459","1,808",5.7,6.0,6.2,5.9,6.3,7.0,6.4,6.4,6.2,6.2,6.0,5.9,5.9,5.6,5.1,3.7,2.5,3.1,"6,739","7,348","7,527","6,971","7,327","8,192","7,534","7,257","6,777","6,975","6,748","6,674","6,486","6,075","5,520","3,918","2,625","2,811",5.9,6.5,6.6,6.1,6.5,7.2,6.6,6.4,6.0,6.1,5.9,5.9,5.7,5.4,4.9,3.5,2.3,2.5,"1,358",1.70,928,5.9,"7,162","5,484","1,678",140,260,-120,"2,094",1.8,1.0,3.7,0.7,0.3,1.3,0.9,2.3,0.6,0.6,"12,846",11.3,0.8,42.0,1.2,0.7,-,1.0,48.0,6.4,"102,797","5,890","5,070",90.4,5.2,4.5,"7,976",7.0,111,"2,455",0.1,2.7,20570,2020,"55,362",39,"3,252.30","51,302","58,747",79.2,"7,582",46,177.2,"9,000","23,372",5.8,"40,660",45,379.4,101,"9,330",13.2,"1,350",58,33.3,"15,067","24,694",1.3,"61,059",42,"3,721.70","50,767","60,953",4.72,1.8,0.38,0.15,0.449,7.5,19.4,30.0,25.2,26.3,26.5,21.9,"4,290",158.7,"3,139","36,990",23,357,225
